           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0            Cd0            Cdb
    34.09000000 15098.41282273 10410.03493332   568.72023511   342.37023982    93.05701134    43.65402699    -0.01695498     0.02176506     0.09681243    19.81892976     0.03017481     0.32648867  1566.09830976     0.36191811     0.17907208
    34.09500000 15100.12459621 10410.50008749   568.93852608   342.33915218    93.00466009    43.66236159    -0.01696364     0.02177698     0.09685497    19.81892976     0.03017481     0.32648867  1566.07092605     0.36193049     0.17907629
    34.10000000 15101.83621426 10410.96497993   569.15685873   342.30806533    92.95231388    43.67069634    -0.01697231     0.02178890     0.09689752    19.81892976     0.03017481     0.32648867  1566.04354695     0.36194285     0.17908049
    34.10500000 15103.54767687 10411.42961064   569.37523305   342.27697926    92.89997271    43.67903123    -0.01698098     0.02180083     0.09694009    19.81892976     0.03017481     0.32648867  1566.01617247     0.36195519     0.17908468
    34.11000000 15105.25898405 10411.89397966   569.59364904   342.24589398    92.84763659    43.68736626    -0.01698966     0.02181276     0.09698268    19.81892976     0.03017481     0.32648867  1565.98880262     0.36196749     0.17908888
    34.11500000 15106.97013581 10412.35808702   569.81210671   342.21480948    92.79530551    43.69570143    -0.01699833     0.02182470     0.09702529    19.81892976     0.03017481     0.32648867  1565.96143737     0.36197978     0.17909308
    34.12000000 15108.68113215 10412.82193273   570.03060606   342.18372576    92.74297947    43.70403674    -0.01700702     0.02183665     0.09706791    19.81892976     0.03017481     0.32648867  1565.93407674     0.36199204     0.17909727
    34.12500000 15110.39197307 10413.28551682   570.24914708   342.15264281    92.69065848    43.71237220    -0.01701570     0.02184860     0.09711055    19.81892976     0.03017481     0.32648867  1565.90672072     0.36200427     0.17910147
    34.13000000 15112.10265858 10413.74883932   570.46772978   342.12156065    92.63834253    43.72070779    -0.01702439     0.02186056     0.09715321    19.81892976     0.03017481     0.32648867  1565.87936931     0.36201649     0.17910566
    34.13500000 15113.81318868 10414.21190025   570.68635416   342.09047926    92.58603162    43.72904353    -0.01703308     0.02187253     0.09719588    19.81892976     0.03017481     0.32648867  1565.85202251     0.36202867     0.17910985
    34.14000000 15115.52356337 10414.67469964   570.90502021   342.05939864    92.53372575    43.73737940    -0.01704178     0.02188450     0.09723857    19.81892976     0.03017481     0.32648867  1565.82468031     0.36204083     0.17911404
    34.14500000 15117.23378266 10415.13723752   571.12372795   342.02831880    92.48142493    43.74571541    -0.01705048     0.02189648     0.09728128    19.81892976     0.03017481     0.32648867  1565.79734272     0.36205297     0.17911822
    34.15000000 15118.94384656 10415.59951390   571.34247737   341.99723973    92.42912915    43.75405157    -0.01705919     0.02190846     0.09732401    19.81892976     0.03017481     0.32648867  1565.77000973     0.36206508     0.17912241
    34.15500000 15120.65375506 10416.06152882   571.56126847   341.96616143    92.37683841    43.76238786    -0.01706790     0.02192045     0.09736676    19.81892976     0.03017481     0.32648867  1565.74268134     0.36207717     0.17912659
    34.16000000 15122.36350817 10416.52328229   571.78010125   341.93508390    92.32455271    43.77072430    -0.01707661     0.02193245     0.09740952    19.81892976     0.03017481     0.32648867  1565.71535755     0.36208924     0.17913078
    34.16500000 15124.07310590 10416.98477435   571.99897571   341.90400714    92.27227206    43.77906087    -0.01708533     0.02194445     0.09745230    19.81892976     0.03017481     0.32648867  1565.68803836     0.36210128     0.17913496
    34.17000000 15125.78254825 10417.44600502   572.21789186   341.87293114    92.21999645    43.78739759    -0.01709405     0.02195646     0.09749509    19.81892976     0.03017481     0.32648867  1565.66072376     0.36211330     0.17913914
    34.17500000 15127.49183521 10417.90697433   572.43684969   341.84185591    92.16772589    43.79573444    -0.01710277     0.02196848     0.09753791    19.81892976     0.03017481     0.32648867  1565.63341376     0.36212529     0.17914332
    34.18000000 15129.20096681 10418.36768229   572.65584920   341.81078144    92.11546037    43.80407143    -0.01711150     0.02198050     0.09758074    19.81892976     0.03017481     0.32648867  1565.60610834     0.36213726     0.17914750
    34.18500000 15130.90994303 10418.82812894   572.87489040   341.77970774    92.06319988    43.81240856    -0.01712023     0.02199253     0.09762358    19.81892976     0.03017481     0.32648867  1565.57880752     0.36214921     0.17915167
    34.19000000 15132.61876389 10419.28831430   573.09397329   341.74863479    92.01094445    43.82074583    -0.01712897     0.02200456     0.09766645    19.81892976     0.03017481     0.32648867  1565.55151129     0.36216113     0.17915585
    34.19500000 15134.32742938 10419.74823839   573.31309786   341.71756260    91.95869405    43.82908324    -0.01713771     0.02201660     0.09770933    19.81892976     0.03017481     0.32648867  1565.52421964     0.36217303     0.17916002
    34.20000000 15136.03593951 10420.20790125   573.53226412   341.68649117    91.90644870    43.83742079    -0.01714646     0.02202865     0.09775223    19.81892976     0.03017481     0.32648867  1565.49693257     0.36218491     0.17916419
    34.20500000 15137.74429429 10420.66730289   573.75147207   341.65542050    91.85420839    43.84575848    -0.01715520     0.02204070     0.09779515    19.81892976     0.03017481     0.32648867  1565.46965009     0.36219677     0.17916836
    34.21000000 15139.45249372 10421.12644334   573.97072170   341.62435058    91.80197313    43.85409630    -0.01716396     0.02205276     0.09783809    19.81892976     0.03017481     0.32648867  1565.44237219     0.36220860     0.17917253
    34.21500000 15141.16053780 10421.58532263   574.19001303   341.59328142    91.74974291    43.86243427    -0.01717271     0.02206483     0.09788104    19.81892976     0.03017481     0.32648867  1565.41509887     0.36222040     0.17917670
    34.22000000 15142.86842654 10422.04394078   574.40934605   341.56221300    91.69751773    43.87077237    -0.01718147     0.02207690     0.09792401    19.81892976     0.03017481     0.32648867  1565.38783013     0.36223219     0.17918087
    34.22500000 15144.57615993 10422.50229781   574.62872076   341.53114534    91.64529759    43.87911061    -0.01719024     0.02208898     0.09796700    19.81892976     0.03017481     0.32648867  1565.36056596     0.36224395     0.17918503
    34.23000000 15146.28373799 10422.96039376   574.84813715   341.50007843    91.59308249    43.88744899    -0.01719900     0.02210106     0.09801000    19.81892976     0.03017481     0.32648867  1565.33330637     0.36225569     0.17918920
    34.23500000 15147.99116072 10423.41822865   575.06759525   341.46901226    91.54087244    43.89578750    -0.01720778     0.02211315     0.09805302    19.81892976     0.03017481     0.32648867  1565.30605135     0.36226741     0.17919336
    34.24000000 15149.69842811 10423.87580249   575.28709503   341.43794684    91.48866743    43.90412615    -0.01721655     0.02212525     0.09809606    19.81892976     0.03017481     0.32648867  1565.27880090     0.36227911     0.17919752
    34.24500000 15151.40554019 10424.33311533   575.50663651   341.40688216    91.43646747    43.91246494    -0.01722533     0.02213735     0.09813912    19.81892976     0.03017481     0.32648867  1565.25155501     0.36229078     0.17920168
    34.25000000 15153.11249694 10424.79016718   575.72621968   341.37581823    91.38427255    43.92080387    -0.01723411     0.02214946     0.09818220    19.81892976     0.03017481     0.32648867  1565.22431370     0.36230243     0.17920584
    34.25500000 15154.81929837 10425.24695806   575.94584455   341.34475504    91.33208267    43.92914293    -0.01724290     0.02216158     0.09822529    19.81892976     0.03017481     0.32648867  1565.19707694     0.36231406     0.17921000
    34.26000000 15156.52594449 10425.70348801   576.16551111   341.31369258    91.27989783    43.93748214    -0.01725169     0.02217370     0.09826840    19.81892976     0.03017481     0.32648867  1565.16984475     0.36232567     0.17921415
    34.26500000 15158.23243530 10426.15975705   576.38521937   341.28263087    91.22771803    43.94582147    -0.01726049     0.02218583     0.09831152    19.81892976     0.03017481     0.32648867  1565.14261713     0.36233725     0.17921831
    34.27000000 15159.93877080 10426.61576520   576.60496932   341.25156989    91.17554328    43.95416095    -0.01726929     0.02219796     0.09835467    19.81892976     0.03017481     0.32648867  1565.11539406     0.36234882     0.17922246
    34.27500000 15161.64495100 10427.07151249   576.82476098   341.22050965    91.12337357    43.96250056    -0.01727809     0.02221010     0.09839783    19.81892976     0.03017481     0.32648867  1565.08817555     0.36236036     0.17922661
    34.28000000 15163.35097590 10427.52699894   577.04459433   341.18945014    91.07120890    43.97084030    -0.01728690     0.02222225     0.09844101    19.81892976     0.03017481     0.32648867  1565.06096159     0.36237188     0.17923076
    34.28500000 15165.05684550 10427.98222459   577.26446938   341.15839137    91.01904928    43.97918019    -0.01729571     0.02223440     0.09848421    19.81892976     0.03017481     0.32648867  1565.03375219     0.36238338     0.17923491
    34.29000000 15166.76255981 10428.43718945   577.48438613   341.12733332    90.96689470    43.98752021    -0.01730452     0.02224656     0.09852742    19.81892976     0.03017481     0.32648867  1565.00654734     0.36239486     0.17923906
    34.29500000 15168.46811883 10428.89189354   577.70434458   341.09627600    90.91474516    43.99586036    -0.01731334     0.02225873     0.09857065    19.81892976     0.03017481     0.32648867  1564.97934704     0.36240631     0.17924320
    34.30000000 15170.17352257 10429.34633691   577.92434474   341.06521942    90.86260066    44.00420065    -0.01732216     0.02227090     0.09861390    19.81892976     0.03017481     0.32648867  1564.95215129     0.36241775     0.17924735
    34.30500000 15171.87877103 10429.80051956   578.14438659   341.03416355    90.81046121    44.01254107    -0.01733099     0.02228308     0.09865717    19.81892976     0.03017481     0.32648867  1564.92496009     0.36242916     0.17925149
    34.31000000 15173.58386421 10430.25444153   578.36447015   341.00310842    90.75832680    44.02088163    -0.01733982     0.02229526     0.09870045    19.81892976     0.03017481     0.32648867  1564.89777343     0.36244055     0.17925564
    34.31500000 15175.28880211 10430.70810283   578.58459541   340.97205400    90.70619743    44.02922233    -0.01734866     0.02230745     0.09874375    19.81892976     0.03017481     0.32648867  1564.87059131     0.36245193     0.17925978
    34.32000000 15176.99358475 10431.16150351   578.80476237   340.94100031    90.65407310    44.03756315    -0.01735750     0.02231965     0.09878707    19.81892976     0.03017481     0.32648867  1564.84341374     0.36246328     0.17926392
    34.32500000 15178.69821212 10431.61464357   579.02497104   340.90994733    90.60195382    44.04590412    -0.01736634     0.02233186     0.09883041    19.81892976     0.03017481     0.32648867  1564.81624070     0.36247461     0.17926806
    34.33000000 15180.40268422 10432.06752306   579.24522141   340.87889508    90.54983958    44.05424521    -0.01737518     0.02234407     0.09887376    19.81892976     0.03017481     0.32648867  1564.78907221     0.36248592     0.17927219
